"","State","WeekOfYear","GSV_anxiety","GSV_depression","GSV_insomnia","GSV_suicide","GSV_therapy","GSV_index","GSV_workout","SP","NCases","NDeaths","Unemplyment_claims","Recreation","Grocery","Transit","Parks","Workplace","Residential","Mobility_index","Mobility_index_excl_Mobility","Drug_death","stringency","GSV_workout_L1","SP_L1","NCases_L1","NDeaths_L1","Unemplyment_claims_L1","Recreation_L1","Grocery_L1","Transit_L1","Parks_L1","Workplace_L1","Residential_L1","Mobility_index_L1","Mobility_index_excl_Mobility_L1","Drug_death_L1","stringency_L1","GSV_workout_L2","SP_L2","NCases_L2","NDeaths_L2","Unemplyment_claims_L2","Recreation_L2","Grocery_L2","Transit_L2","Parks_L2","Workplace_L2","Residential_L2","Mobility_index_L2","Mobility_index_excl_Mobility_L2","Drug_death_L2","stringency_L2"
"142","Georgia","24",85,60,85,58,68,71.2,82,-0.0257048247993565,6219,271,125.725,-12,-1.57142857142857,-35,48.7142857142857,-28.7142857142857,9,-3.26190476190476,-13.6571428571429,1636,53.7,83,0.0410150544335598,5038,128,131.997,-12.1428571428571,-0.142857142857143,-37,45.4285714285714,-29.8571428571429,9.57142857142857,-4.02380952380952,-13.9142857142857,1636,53.7,86,0.0297649886187776,4522,225,135.254,-17.2857142857143,-3.14285714285714,-39.2857142857143,33.7142857142857,-35,12.1428571428571,-8.14285714285714,-16.5142857142857,1564,56.4814285714286
"143","Georgia","25",98,59,50,50,72,65.8,77,0.00209617440171028,7804,192,117.485,-10.1428571428571,1,-32.5714285714286,57.7142857142857,-28.8571428571429,7.57142857142857,-0.88095238095238,-12.6,1636,53.7,82,-0.0257048247993565,6219,271,125.725,-12,-1.57142857142857,-35,48.7142857142857,-28.7142857142857,9,-3.26190476190476,-13.6571428571429,1636,53.7,83,0.0410150544335598,5038,128,131.997,-12.1428571428571,-0.142857142857143,-37,45.4285714285714,-29.8571428571429,9.57142857142857,-4.02380952380952,-13.9142857142857,1636,53.7
"144","Georgia","26",83,54,62,61,78,67.6,83,-0.0099000731327983,12923,135,105.16,-12.1428571428571,-2.42857142857143,-31.2857142857143,41.7142857142857,-29.7142857142857,8.85714285714286,-4.16666666666667,-13.3428571428571,1636,53.7,77,0.00209617440171028,7804,192,117.485,-10.1428571428571,1,-32.5714285714286,57.7142857142857,-28.8571428571429,7.57142857142857,-0.88095238095238,-12.6,1636,53.7,82,-0.0257048247993565,6219,271,125.725,-12,-1.57142857142857,-35,48.7142857142857,-28.7142857142857,9,-3.26190476190476,-13.6571428571429,1636,53.7
"145","Georgia","27",91,58,71,50,72,68.4,63,0.0145244477129559,18296,82,138.452,-11.4285714285714,0.714285714285714,-31.7142857142857,52,-37.2857142857143,9.14285714285714,-3.0952380952381,-14.1142857142857,1711,48.4142857142857,83,-0.0099000731327983,12923,135,105.16,-12.1428571428571,-2.42857142857143,-31.2857142857143,41.7142857142857,-29.7142857142857,8.85714285714286,-4.16666666666667,-13.3428571428571,1636,53.7,77,0.00209617440171028,7804,192,117.485,-10.1428571428571,1,-32.5714285714286,57.7142857142857,-28.8571428571429,7.57142857142857,-0.88095238095238,-12.6,1636,53.7
"146","Georgia","28",85,60,74,54,78,70.2,66,0.0165960856129106,21836,141,122.313,-12.2857142857143,-3,-30.7142857142857,41.1428571428571,-32,9.42857142857143,-4.57142857142857,-13.7142857142857,1711,46.3,63,0.0145244477129559,18296,82,138.452,-11.4285714285714,0.714285714285714,-31.7142857142857,52,-37.2857142857143,9.14285714285714,-3.0952380952381,-14.1142857142857,1711,48.4142857142857,83,-0.0099000731327983,12923,135,105.16,-12.1428571428571,-2.42857142857143,-31.2857142857143,41.7142857142857,-29.7142857142857,8.85714285714286,-4.16666666666667,-13.3428571428571,1636,53.7
"147","Georgia","29",92,67,77,49,79,72.8,80,0.0186957391978784,27310,172,84.984,-11.4285714285714,-1.85714285714286,-31,48,-32.2857142857143,8.85714285714286,-3.28571428571429,-13.5428571428571,1711,46.3,66,0.0165960856129106,21836,141,122.313,-12.2857142857143,-3,-30.7142857142857,41.1428571428571,-32,9.42857142857143,-4.57142857142857,-13.7142857142857,1711,46.3,63,0.0145244477129559,18296,82,138.452,-11.4285714285714,0.714285714285714,-31.7142857142857,52,-37.2857142857143,9.14285714285714,-3.0952380952381,-14.1142857142857,1711,48.4142857142857
"148","Hawaii","09",71,42,42,30,65,50,50,-0.0399078067009568,0,0,1.275,1.71428571428571,1.42857142857143,0.142857142857143,2.14285714285714,1,0.142857142857143,1.0952380952381,0.885714285714286,235,11.11,42,-0.0718276468790519,0,0,1.049,1.71428571428571,-1,1.71428571428571,9.28571428571429,-6.28571428571429,1.71428571428571,1.19047619047619,-0.428571428571429,227,4.76142857142857,35,0.00373464373464372,0,0,1.02,3,2.5,4,17,-1,-0.5,4.16666666666667,1.6,227,0
"149","Hawaii","10",47,57,0,47,40,38.2,27,-0.0403346906974498,2,0,1.589,0,2.85714285714286,-3.42857142857143,-0.285714285714286,1.28571428571429,0.142857142857143,0.0952380952380953,0.171428571428571,235,11.11,50,-0.0399078067009568,0,0,1.275,1.71428571428571,1.42857142857143,0.142857142857143,2.14285714285714,1,0.142857142857143,1.0952380952381,0.885714285714286,235,11.11,42,-0.0718276468790519,0,0,1.049,1.71428571428571,-1,1.71428571428571,9.28571428571429,-6.28571428571429,1.71428571428571,1.19047619047619,-0.428571428571429,227,4.76142857142857
"150","Hawaii","11",32,72,14,18,41,35.4,51,-0.122488489815178,8,0,8.817,-3.71428571428571,3.85714285714286,-7.14285714285714,-3.71428571428571,-1.42857142857143,1.71428571428571,-1.73809523809524,-1.34285714285714,235,13.4928571428571,27,-0.0403346906974498,2,0,1.589,0,2.85714285714286,-3.42857142857143,-0.285714285714286,1.28571428571429,0.142857142857143,0.0952380952380953,0.171428571428571,235,11.11,50,-0.0399078067009568,0,0,1.275,1.71428571428571,1.42857142857143,0.142857142857143,2.14285714285714,1,0.142857142857143,1.0952380952381,0.885714285714286,235,11.11
"151","Hawaii","12",24,42,28,42,46,36.4,70,-0.032366093492383,69,0,48.596,-26.2857142857143,-4.14285714285714,-30.2857142857143,-34.4285714285714,-25.8571428571429,12,-18.1666666666667,-14.9142857142857,235,19.8414285714286,51,-0.122488489815178,8,0,8.817,-3.71428571428571,3.85714285714286,-7.14285714285714,-3.71428571428571,-1.42857142857143,1.71428571428571,-1.73809523809524,-1.34285714285714,235,13.4928571428571,27,-0.0403346906974498,2,0,1.589,0,2.85714285714286,-3.42857142857143,-0.285714285714286,1.28571428571429,0.142857142857143,0.0952380952380953,0.171428571428571,235,11.11
"152","Hawaii","13",54,76,54,75,42,60.2,99,0.0560856116665918,151,0,53.102,-49.7142857142857,-29,-60.5714285714286,-64.8571428571429,-44.2857142857143,20.2857142857143,-38.0238095238095,-32.6571428571429,235,49.4685714285714,70,-0.032366093492383,69,0,48.596,-26.2857142857143,-4.14285714285714,-30.2857142857143,-34.4285714285714,-25.8571428571429,12,-18.1666666666667,-14.9142857142857,235,19.8414285714286,51,-0.122488489815178,8,0,8.817,-3.71428571428571,3.85714285714286,-7.14285714285714,-3.71428571428571,-1.42857142857143,1.71428571428571,-1.73809523809524,-1.34285714285714,235,13.4928571428571
"153","Hawaii","14",27,26,14,35,37,27.8,78,0.0289484986013254,176,4,34.717,-50.5714285714286,-28.1428571428571,-68.5714285714286,-64.7142857142857,-47.4285714285714,21.1428571428571,-39.7142857142857,-34.7142857142857,241,74.07,99,0.0560856116665918,151,0,53.102,-49.7142857142857,-29,-60.5714285714286,-64.8571428571429,-44.2857142857143,20.2857142857143,-38.0238095238095,-32.6571428571429,235,49.4685714285714,70,-0.032366093492383,69,0,48.596,-26.2857142857143,-4.14285714285714,-30.2857142857143,-34.4285714285714,-25.8571428571429,12,-18.1666666666667,-14.9142857142857,235,19.8414285714286
"154","Hawaii","15",34,35,13,40,29,30.2,100,0.0701847402243355,101,5,26.591,-53.8571428571429,-29.4285714285714,-70.7142857142857,-67.1428571428571,-51.1428571428571,22,-41.7142857142857,-36.6285714285714,241,74.07,78,0.0289484986013254,176,4,34.717,-50.5714285714286,-28.1428571428571,-68.5714285714286,-64.7142857142857,-47.4285714285714,21.1428571428571,-39.7142857142857,-34.7142857142857,241,74.07,99,0.0560856116665918,151,0,53.102,-49.7142857142857,-29,-60.5714285714286,-64.8571428571429,-44.2857142857143,20.2857142857143,-38.0238095238095,-32.6571428571429,235,49.4685714285714
"155","Hawaii","16",49,64,39,45,46,48.6,85,-0.0384742415831009,69,1,22.496,-53.4285714285714,-30.4285714285714,-69.8571428571429,-64.5714285714286,-47.8571428571429,21.1428571428571,-40.8333333333333,-36.0857142857143,241,74.07,100,0.0701847402243355,101,5,26.591,-53.8571428571429,-29.4285714285714,-70.7142857142857,-67.1428571428571,-51.1428571428571,22,-41.7142857142857,-36.6285714285714,241,74.07,78,0.0289484986013254,176,4,34.717,-50.5714285714286,-28.1428571428571,-68.5714285714286,-64.7142857142857,-47.4285714285714,21.1428571428571,-39.7142857142857,-34.7142857142857,241,74.07
"156","Hawaii","17",50,56,14,69,56,49,59,0.0463465080246733,21,4,15.177,-51.5714285714286,-29.7142857142857,-69.2857142857143,-61.5714285714286,-46.7142857142857,20.5714285714286,-39.7142857142857,-35.3428571428571,241,74.07,85,-0.0384742415831009,69,1,22.496,-53.4285714285714,-30.4285714285714,-69.8571428571429,-64.5714285714286,-47.8571428571429,21.1428571428571,-40.8333333333333,-36.0857142857143,241,74.07,100,0.0701847402243355,101,5,26.591,-53.8571428571429,-29.4285714285714,-70.7142857142857,-67.1428571428571,-51.1428571428571,22,-41.7142857142857,-36.6285714285714,241,74.07
"157","Hawaii","18",47,77,14,53,64,51,74,0.001763643792847,14,3,12.329,-48.7142857142857,-26.1428571428571,-67.2857142857143,-56.1428571428571,-44.8571428571429,18,-37.5238095238095,-33.8,259,74.07,59,0.0463465080246733,21,4,15.177,-51.5714285714286,-29.7142857142857,-69.2857142857143,-61.5714285714286,-46.7142857142857,20.5714285714286,-39.7142857142857,-35.3428571428571,241,74.07,85,-0.0384742415831009,69,1,22.496,-53.4285714285714,-30.4285714285714,-69.8571428571429,-64.5714285714286,-47.8571428571429,21.1428571428571,-40.8333333333333,-36.0857142857143,241,74.07
"158","Hawaii","19",40,84,42,84,25,55,77,0.000585684204654738,11,0,10.964,-45.5714285714286,-19.7142857142857,-65.1428571428571,-50.1428571428571,-41.8571428571429,17.7142857142857,-34.1190476190476,-30.9142857142857,259,70.8985714285714,74,0.001763643792847,14,3,12.329,-48.7142857142857,-26.1428571428571,-67.2857142857143,-56.1428571428571,-44.8571428571429,18,-37.5238095238095,-33.8,259,74.07,59,0.0463465080246733,21,4,15.177,-51.5714285714286,-29.7142857142857,-69.2857142857143,-61.5714285714286,-46.7142857142857,20.5714285714286,-39.7142857142857,-35.3428571428571,241,74.07
"159","Hawaii","20",52,53,14,48,52,43.8,71,0.0184034117040403,7,0,9.14,-45.8571428571429,-23.5714285714286,-65.5714285714286,-45.5714285714286,-40,17,-33.9285714285714,-31.6,259,70.37,77,0.000585684204654738,11,0,10.964,-45.5714285714286,-19.7142857142857,-65.1428571428571,-50.1428571428571,-41.8571428571429,17.7142857142857,-34.1190476190476,-30.9142857142857,259,70.8985714285714,74,0.001763643792847,14,3,12.329,-48.7142857142857,-26.1428571428571,-67.2857142857143,-56.1428571428571,-44.8571428571429,18,-37.5238095238095,-33.8,259,74.07
"160","Hawaii","21",38,34,15,90,56,46.6,72,0.0235482083108103,7,0,7.702,-41.8571428571429,-19,-63.8571428571429,-41.1428571428571,-38.2857142857143,15.7142857142857,-31.4047619047619,-29.4571428571429,259,70.37,71,0.0184034117040403,7,0,9.14,-45.8571428571429,-23.5714285714286,-65.5714285714286,-45.5714285714286,-40,17,-33.9285714285714,-31.6,259,70.37,77,0.000585684204654738,11,0,10.964,-45.5714285714286,-19.7142857142857,-65.1428571428571,-50.1428571428571,-41.8571428571429,17.7142857142857,-34.1190476190476,-30.9142857142857,259,70.8985714285714
"161","Hawaii","22",42,55,0,44,64,41,57,0.0297649886187776,8,0,7.338,-40.5714285714286,-19.1428571428571,-63.2857142857143,-34.7142857142857,-39.2857142857143,15.8571428571429,-30.1904761904762,-29.2857142857143,259,70.37,72,0.0235482083108103,7,0,7.702,-41.8571428571429,-19,-63.8571428571429,-41.1428571428571,-38.2857142857143,15.7142857142857,-31.4047619047619,-29.4571428571429,259,70.37,71,0.0184034117040403,7,0,9.14,-45.8571428571429,-23.5714285714286,-65.5714285714286,-45.5714285714286,-40,17,-33.9285714285714,-31.6,259,70.37
"162","Hawaii","23",8,28,59,38,49,36.4,83,0.0410150544335598,19,0,7.248,-37.2857142857143,-17.5714285714286,-61.1428571428571,-35.2857142857143,-32.1428571428571,13.4285714285714,-28.3333333333333,-26.9428571428571,264,68.52,57,0.0297649886187776,8,0,7.338,-40.5714285714286,-19.1428571428571,-63.2857142857143,-34.7142857142857,-39.2857142857143,15.8571428571429,-30.1904761904762,-29.2857142857143,259,70.37,72,0.0235482083108103,7,0,7.702,-41.8571428571429,-19,-63.8571428571429,-41.1428571428571,-38.2857142857143,15.7142857142857,-31.4047619047619,-29.4571428571429,259,70.37
"163","Hawaii","24",52,79,30,64,62,57.4,71,-0.0257048247993565,61,0,7.178,-35.7142857142857,-20.2857142857143,-61.8571428571429,-35.1428571428571,-33.5714285714286,13.1428571428571,-28.9047619047619,-27.6571428571429,264,68.52,83,0.0410150544335598,19,0,7.248,-37.2857142857143,-17.5714285714286,-61.1428571428571,-35.2857142857143,-32.1428571428571,13.4285714285714,-28.3333333333333,-26.9428571428571,264,68.52,57,0.0297649886187776,8,0,7.338,-40.5714285714286,-19.1428571428571,-63.2857142857143,-34.7142857142857,-39.2857142857143,15.8571428571429,-30.1904761904762,-29.2857142857143,259,70.37
"164","Hawaii","25",71,35,16,47,43,42.4,58,0.00209617440171028,78,0,8.193,-34.2857142857143,-19.1428571428571,-59.1428571428571,-34.8571428571429,-31.1428571428571,11.7142857142857,-27.8095238095238,-26.4,264,68.52,71,-0.0257048247993565,61,0,7.178,-35.7142857142857,-20.2857142857143,-61.8571428571429,-35.1428571428571,-33.5714285714286,13.1428571428571,-28.9047619047619,-27.6571428571429,264,68.52,83,0.0410150544335598,19,0,7.248,-37.2857142857143,-17.5714285714286,-61.1428571428571,-35.2857142857143,-32.1428571428571,13.4285714285714,-28.3333333333333,-26.9428571428571,264,68.52
"165","Hawaii","26",27,47,47,47,28,39.2,69,-0.0099000731327983,81,1,7.648,-34.7142857142857,-21.5714285714286,-58.4285714285714,-32.4285714285714,-31.4285714285714,11.8571428571429,-27.7857142857143,-26.8571428571429,264,68.52,58,0.00209617440171028,78,0,8.193,-34.2857142857143,-19.1428571428571,-59.1428571428571,-34.8571428571429,-31.1428571428571,11.7142857142857,-27.8095238095238,-26.4,264,68.52,71,-0.0257048247993565,61,0,7.178,-35.7142857142857,-20.2857142857143,-61.8571428571429,-35.1428571428571,-33.5714285714286,13.1428571428571,-28.9047619047619,-27.6571428571429,264,68.52
"166","Hawaii","27",64,42,16,48,56,45.2,70,0.0145244477129559,129,1,7.668,-33.5714285714286,-16.5714285714286,-58.5714285714286,-32,-37,12.1428571428571,-27.5952380952381,-26.7142857142857,268,68.52,69,-0.0099000731327983,81,1,7.648,-34.7142857142857,-21.5714285714286,-58.4285714285714,-32.4285714285714,-31.4285714285714,11.8571428571429,-27.7857142857143,-26.8571428571429,264,68.52,58,0.00209617440171028,78,0,8.193,-34.2857142857143,-19.1428571428571,-59.1428571428571,-34.8571428571429,-31.1428571428571,11.7142857142857,-27.8095238095238,-26.4,264,68.52
"167","Hawaii","28",27,35,31,61,59,42.6,78,0.0165960856129106,205,0,7.581,-33.7142857142857,-18.7142857142857,-56.7142857142857,-35.2857142857143,-31.5714285714286,11.5714285714286,-27.4047619047619,-25.8285714285714,268,68.52,70,0.0145244477129559,129,1,7.668,-33.5714285714286,-16.5714285714286,-58.5714285714286,-32,-37,12.1428571428571,-27.5952380952381,-26.7142857142857,268,68.52,69,-0.0099000731327983,81,1,7.648,-34.7142857142857,-21.5714285714286,-58.4285714285714,-32.4285714285714,-31.4285714285714,11.8571428571429,-27.7857142857143,-26.8571428571429,264,68.52
"168","Hawaii","29",58,18,31,40,40,37.4,67,0.0186957391978784,151,5,5.885,-33.2857142857143,-20,-58.2857142857143,-34,-31.8571428571429,11.2857142857143,-27.6904761904762,-26.4285714285714,268,73.2814285714286,78,0.0165960856129106,205,0,7.581,-33.7142857142857,-18.7142857142857,-56.7142857142857,-35.2857142857143,-31.5714285714286,11.5714285714286,-27.4047619047619,-25.8285714285714,268,68.52,70,0.0145244477129559,129,1,7.668,-33.5714285714286,-16.5714285714286,-58.5714285714286,-32,-37,12.1428571428571,-27.5952380952381,-26.7142857142857,268,68.52
"169","Illinois","09",77,87,42,67,100,74.6,66,-0.0399078067009568,1,0,8.727,6.14285714285714,5.42857142857143,3.85714285714286,20.7142857142857,2,-0.714285714285714,6.23809523809524,3.34285714285714,3019,5.56,67,-0.0718276468790519,0,0,8.98,4,1.85714285714286,1.85714285714286,22.8571428571429,-0.857142857142857,0.142857142857143,4.97619047619048,1.4,2939,5.56,67,0.00373464373464372,0,0,11.812,6,2.5,3,19.5,2.5,-1,5.41666666666667,2.6,2939,5.56
"170","Illinois","10",80,87,41,42,71,64.2,51,-0.0403346906974498,4,0,11.305,9.85714285714286,9.85714285714286,5,49.5714285714286,2.57142857142857,-1.28571428571429,12.5952380952381,5.2,3019,5.56,66,-0.0399078067009568,1,0,8.727,6.14285714285714,5.42857142857143,3.85714285714286,20.7142857142857,2,-0.714285714285714,6.23809523809524,3.34285714285714,3019,5.56,67,-0.0718276468790519,0,0,8.98,4,1.85714285714286,1.85714285714286,22.8571428571429,-0.857142857142857,0.142857142857143,4.97619047619048,1.4,2939,5.56
"171","Illinois","11",72,80,39,40,62,58.6,82,-0.122488489815178,86,0,126.716,1.28571428571429,22.4285714285714,-5.85714285714286,11.4285714285714,-1.57142857142857,1.28571428571429,4.83333333333333,3.51428571428571,3019,9.13,51,-0.0403346906974498,4,0,11.305,9.85714285714286,9.85714285714286,5,49.5714285714286,2.57142857142857,-1.28571428571429,12.5952380952381,5.2,3019,5.56,66,-0.0399078067009568,1,0,8.727,6.14285714285714,5.42857142857143,3.85714285714286,20.7142857142857,2,-0.714285714285714,6.23809523809524,3.34285714285714,3019,5.56
"172","Illinois","12",77,80,47,52,63,63.8,89,-0.032366093492383,956,9,185.575,-34.7142857142857,9.42857142857143,-39,-18.4285714285714,-31.8571428571429,13.8571428571429,-16.7857142857143,-16.4571428571429,3019,40.87,82,-0.122488489815178,86,0,126.716,1.28571428571429,22.4285714285714,-5.85714285714286,11.4285714285714,-1.57142857142857,1.28571428571429,4.83333333333333,3.51428571428571,3019,9.13,51,-0.0403346906974498,4,0,11.305,9.85714285714286,9.85714285714286,5,49.5714285714286,2.57142857142857,-1.28571428571429,12.5952380952381,5.2,3019,5.56
"173","Illinois","13",81,85,64,50,66,69.2,91,0.0560856116665918,3547,56,202.157,-48.7142857142857,-17.2857142857143,-53,-18.5714285714286,-46.2857142857143,19.5714285714286,-27.3809523809524,-29.1428571428571,3019,64.81,89,-0.032366093492383,956,9,185.575,-34.7142857142857,9.42857142857143,-39,-18.4285714285714,-31.8571428571429,13.8571428571429,-16.7857142857143,-16.4571428571429,3019,40.87,82,-0.122488489815178,86,0,126.716,1.28571428571429,22.4285714285714,-5.85714285714286,11.4285714285714,-1.57142857142857,1.28571428571429,4.83333333333333,3.51428571428571,3019,9.13
"174","Illinois","14",83,83,61,39,64,66,86,0.0289484986013254,6660,209,140.787,-44.8571428571429,-11.1428571428571,-51.4285714285714,-0.285714285714286,-47.4285714285714,19.1428571428571,-22.6666666666667,-27.1428571428571,3160,64.81,91,0.0560856116665918,3547,56,202.157,-48.7142857142857,-17.2857142857143,-53,-18.5714285714286,-46.2857142857143,19.5714285714286,-27.3809523809524,-29.1428571428571,3019,64.81,89,-0.032366093492383,956,9,185.575,-34.7142857142857,9.42857142857143,-39,-18.4285714285714,-31.8571428571429,13.8571428571429,-16.7857142857143,-16.4571428571429,3019,40.87
"175","Illinois","15",68,100,46,51,63,65.6,99,0.0701847402243355,9596,446,118.996,-46.7142857142857,-11.8571428571429,-52.2857142857143,1.42857142857143,-50.2857142857143,19.5714285714286,-23.3571428571429,-28.3142857142857,3160,64.81,86,0.0289484986013254,6660,209,140.787,-44.8571428571429,-11.1428571428571,-51.4285714285714,-0.285714285714286,-47.4285714285714,19.1428571428571,-22.6666666666667,-27.1428571428571,3160,64.81,91,0.0560856116665918,3547,56,202.157,-48.7142857142857,-17.2857142857143,-53,-18.5714285714286,-46.2857142857143,19.5714285714286,-27.3809523809524,-29.1428571428571,3019,64.81
"176","Illinois","16",73,81,55,49,73,66.2,100,-0.0384742415831009,9505,570,101.322,-43.4285714285714,-14.1428571428571,-51.1428571428571,-10.7142857142857,-46.5714285714286,19.2857142857143,-24.452380952381,-27.2,3160,70.37,99,0.0701847402243355,9596,446,118.996,-46.7142857142857,-11.8571428571429,-52.2857142857143,1.42857142857143,-50.2857142857143,19.5714285714286,-23.3571428571429,-28.3142857142857,3160,64.81,86,0.0289484986013254,6660,209,140.787,-44.8571428571429,-11.1428571428571,-51.4285714285714,-0.285714285714286,-47.4285714285714,19.1428571428571,-22.6666666666667,-27.1428571428571,3160,64.81
"177","Illinois","17",100,82,59,66,67,74.8,92,0.0463465080246733,13546,643,74.476,-40.7142857142857,-12.2857142857143,-49.4285714285714,0.857142857142857,-45.8571428571429,18.4285714285714,-21.5,-25.9714285714286,3160,70.37,100,-0.0384742415831009,9505,570,101.322,-43.4285714285714,-14.1428571428571,-51.1428571428571,-10.7142857142857,-46.5714285714286,19.2857142857143,-24.452380952381,-27.2,3160,70.37,99,0.0701847402243355,9596,446,118.996,-46.7142857142857,-11.8571428571429,-52.2857142857143,1.42857142857143,-50.2857142857143,19.5714285714286,-23.3571428571429,-28.3142857142857,3160,64.81
"178","Illinois","18",85,74,58,66,67,70,72,0.001763643792847,17546,685,72.671,-36.1428571428571,-8.28571428571429,-44.5714285714286,22.2857142857143,-43.8571428571429,16.2857142857143,-15.7142857142857,-23.3142857142857,3295,70.37,92,0.0463465080246733,13546,643,74.476,-40.7142857142857,-12.2857142857143,-49.4285714285714,0.857142857142857,-45.8571428571429,18.4285714285714,-21.5,-25.9714285714286,3160,70.37,100,-0.0384742415831009,9505,570,101.322,-43.4285714285714,-14.1428571428571,-51.1428571428571,-10.7142857142857,-46.5714285714286,19.2857142857143,-24.452380952381,-27.2,3160,70.37
"179","Illinois","19",77,88,61,56,68,70,73,0.000585684204654738,16292,788,72.78,-33.8571428571429,-1.85714285714286,-44,8.14285714285714,-42.4285714285714,16.2857142857143,-16.2857142857143,-21.1714285714286,3295,70.37,72,0.001763643792847,17546,685,72.671,-36.1428571428571,-8.28571428571429,-44.5714285714286,22.2857142857143,-43.8571428571429,16.2857142857143,-15.7142857142857,-23.3142857142857,3295,70.37,92,0.0463465080246733,13546,643,74.476,-40.7142857142857,-12.2857142857143,-49.4285714285714,0.857142857142857,-45.8571428571429,18.4285714285714,-21.5,-25.9714285714286,3160,70.37
"180","Illinois","20",81,75,47,51,60,62.8,83,0.0184034117040403,16450,771,58.263,-35.8571428571429,-9,-44.2857142857143,17.2857142857143,-41.5714285714286,16,-16.2380952380952,-22.9428571428571,3295,70.37,73,0.000585684204654738,16292,788,72.78,-33.8571428571429,-1.85714285714286,-44,8.14285714285714,-42.4285714285714,16.2857142857143,-16.2857142857143,-21.1714285714286,3295,70.37,72,0.001763643792847,17546,685,72.671,-36.1428571428571,-8.28571428571429,-44.5714285714286,22.2857142857143,-43.8571428571429,16.2857142857143,-15.7142857142857,-23.3142857142857,3295,70.37
"181","Illinois","21",75,56,55,64,58,61.6,81,0.0235482083108103,16113,679,46.385,-30.7142857142857,-2.57142857142857,-40.2857142857143,41.2857142857143,-39.4285714285714,14.1428571428571,-9.5952380952381,-19.7714285714286,3295,70.37,83,0.0184034117040403,16450,771,58.263,-35.8571428571429,-9,-44.2857142857143,17.2857142857143,-41.5714285714286,16,-16.2380952380952,-22.9428571428571,3295,70.37,73,0.000585684204654738,16292,788,72.78,-33.8571428571429,-1.85714285714286,-44,8.14285714285714,-42.4285714285714,16.2857142857143,-16.2857142857143,-21.1714285714286,3295,70.37
"182","Illinois","22",63,50,68,63,59,60.6,68,0.0297649886187776,9956,534,44.606,-28,-4.57142857142857,-37.8571428571429,62.7142857142857,-39.1428571428571,14,-5.47619047619048,-19.1142857142857,3295,67.1942857142857,81,0.0235482083108103,16113,679,46.385,-30.7142857142857,-2.57142857142857,-40.2857142857143,41.2857142857143,-39.4285714285714,14.1428571428571,-9.5952380952381,-19.7714285714286,3295,70.37,83,0.0184034117040403,16450,771,58.263,-35.8571428571429,-9,-44.2857142857143,17.2857142857143,-41.5714285714286,16,-16.2380952380952,-22.9428571428571,3295,70.37
"183","Illinois","23",68,53,21,47,79,53.6,70,0.0410150544335598,7497,514,44.694,-22.5714285714286,-1,-35.4285714285714,66.5714285714286,-33.1428571428571,11.2857142857143,-2.38095238095238,-16.1714285714286,3369,60.8457142857143,68,0.0297649886187776,9956,534,44.606,-28,-4.57142857142857,-37.8571428571429,62.7142857142857,-39.1428571428571,14,-5.47619047619048,-19.1142857142857,3295,67.1942857142857,81,0.0235482083108103,16113,679,46.385,-30.7142857142857,-2.57142857142857,-40.2857142857143,41.2857142857143,-39.4285714285714,14.1428571428571,-9.5952380952381,-19.7714285714286,3295,70.37
"184","Illinois","24",82,59,62,72,70,69,74,-0.0257048247993565,5647,585,46.276,-18.4285714285714,-0.571428571428571,-30.1428571428571,81.4285714285714,-30.5714285714286,9.85714285714286,1.92857142857143,-13.9714285714286,3369,59.26,70,0.0410150544335598,7497,514,44.694,-22.5714285714286,-1,-35.4285714285714,66.5714285714286,-33.1428571428571,11.2857142857143,-2.38095238095238,-16.1714285714286,3369,60.8457142857143,68,0.0297649886187776,9956,534,44.606,-28,-4.57142857142857,-37.8571428571429,62.7142857142857,-39.1428571428571,14,-5.47619047619048,-19.1142857142857,3295,67.1942857142857
"185","Illinois","25",74,57,56,50,73,62,67,0.00209617440171028,4358,362,45.752,-15.8571428571429,2.42857142857143,-27.7142857142857,94.1428571428571,-30.2857142857143,8.42857142857143,5.19047619047619,-12.6,3369,59.26,74,-0.0257048247993565,5647,585,46.276,-18.4285714285714,-0.571428571428571,-30.1428571428571,81.4285714285714,-30.5714285714286,9.85714285714286,1.92857142857143,-13.9714285714286,3369,59.26,70,0.0410150544335598,7497,514,44.694,-22.5714285714286,-1,-35.4285714285714,66.5714285714286,-33.1428571428571,11.2857142857143,-2.38095238095238,-16.1714285714286,3369,60.8457142857143
"186","Illinois","26",78,58,91,53,75,71,77,-0.0099000731327983,5014,238,39.015,-15.7142857142857,-2.71428571428571,-28.2857142857143,85.4285714285714,-30.2857142857143,8.85714285714286,2.88095238095238,-13.6285714285714,3369,51.7214285714286,67,0.00209617440171028,4358,362,45.752,-15.8571428571429,2.42857142857143,-27.7142857142857,94.1428571428571,-30.2857142857143,8.42857142857143,5.19047619047619,-12.6,3369,59.26,74,-0.0257048247993565,5647,585,46.276,-18.4285714285714,-0.571428571428571,-30.1428571428571,81.4285714285714,-30.5714285714286,9.85714285714286,1.92857142857143,-13.9714285714286,3369,59.26
