"Code","Week","AvgNCases","AvgNDeaths","State"
"AL","25",821,15.8571428571429,"Alabama"
"AL","26",1068,16.5714285714286,"Alabama"
"AL","17",227.285714285714,12.7142857142857,"Alabama"
"AL","18",264.142857142857,14.1428571428571,"Alabama"
"AL","49",3493.42857142857,40.1428571428571,"Alabama"
"AL","50",3823.85714285714,53.2857142857143,"Alabama"
"AL","51",4187.28571428571,60.8571428571429,"Alabama"
"AL","52",3635.14285714286,67.7142857142857,"Alabama"
"AL","53",5735.75,71.5,"Alabama"
"AL","21",439.571428571429,14.8571428571429,"Alabama"
"AL","22",476,16.2857142857143,"Alabama"
"AL","40",842.714285714286,18,"Alabama"
"AL","41",1026.85714285714,20.5714285714286,"Alabama"
"AL","42",1095.28571428571,19.2857142857143,"Alabama"
"AL","48",2475,31.8571428571429,"Alabama"
"AL","43",1221.28571428571,17.4285714285714,"Alabama"
"AL","27",1348.14285714286,21.8571428571429,"Alabama"
"AL","28",2068.85714285714,21.2857142857143,"Alabama"
"AL","08",1.14285714285714,0,"Alabama"
"AL","05",0.714285714285714,0,"Alabama"
"AL","06",0.285714285714286,0,"Alabama"
"AL","34",1001.14285714286,31.8571428571429,"Alabama"
"AL","39",812.285714285714,15.4285714285714,"Alabama"
"AL","36",1055.28571428571,25.5714285714286,"Alabama"
"AL","37",905.714285714286,24.4285714285714,"Alabama"
"AL","38",830.571428571429,18.8571428571429,"Alabama"
"AL","45",1542.28571428571,22.5714285714286,"Alabama"
"AL","29",1945,32.2857142857143,"Alabama"
"AL","30",1725.28571428571,38.2857142857143,"Alabama"
"AL","44",1328.57142857143,19.7142857142857,"Alabama"
"AL","07",0.714285714285714,0,"Alabama"
"AL","20",374.714285714286,14.5714285714286,"Alabama"
"AL","46",2153.71428571429,26.2857142857143,"Alabama"
"AL","19",274.285714285714,15.7142857142857,"Alabama"
"AL","31",1572.28571428571,41.8571428571429,"Alabama"
"AL","32",1359.71428571429,41.7142857142857,"Alabama"
"AL","33",1084.14285714286,35.2857142857143,"Alabama"
"AL","47",2332.14285714286,26.1428571428571,"Alabama"
"AL","04",1.4,0,"Alabama"
"AR","50",2111.14285714286,40.7142857142857,"Arkansas"
"AR","51",2278.28571428571,41.7142857142857,"Arkansas"
"AR","46",1596.28571428571,14,"Arkansas"
"AR","47",1733.28571428571,24.8571428571429,"Arkansas"
"AR","49",2096.71428571429,27.1428571428571,"Arkansas"
"AR","45",1258.42857142857,18.1428571428571,"Arkansas"
"AR","09",0,0,"Arkansas"
"AR","52",1889.57142857143,35,"Arkansas"
"AR","48",1582,16.1428571428571,"Arkansas"
"AR","25",437.142857142857,6.57142857142857,"Arkansas"
"AR","21",166.142857142857,2.57142857142857,"Arkansas"
"AR","22",190.142857142857,2.42857142857143,"Arkansas"
"AR","53",2565.25,48.5,"Arkansas"
"AR","24",439.285714285714,3.57142857142857,"Arkansas"
"AR","36",725.142857142857,15.7142857142857,"Arkansas"
"AR","26",608.142857142857,5.57142857142857,"Arkansas"
